id,age,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,greater_than_50k,age_standarized
29423,24.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,35.0, United-States,0,-1.210434683322278
29424,44.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,0.4583869430330407
29426,45.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.5418280243508066
29428,47.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,0,0.7087101869863385
29430,54.0, HS-grad,9.0, Divorced, Tech-support, Not-in-family, White, Male,42.0, United-States,1,1.2927977562107
29431,41.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.2080636990797428
29432,33.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.4594649514623847
29434,51.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,50.0, United-States,1,1.0424745122574022
29435,45.0, Prof-school,15.0, Never-married, Craft-repair, Not-in-family, White, Male,50.0, United-States,1,0.5418280243508066
29437,43.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, Yugoslavia,0,0.3749458617152747
29438,30.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0,-0.7097881954156825
29439,32.0, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-0.5429060327801506
29440,45.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0,new_missing,1,0.5418280243508066
29441,61.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,40.0, United-States,0,1.8768853254350617
29443,56.0, 11th,7.0, Divorced, Craft-repair, Not-in-family, White, Male,49.0, United-States,0,1.459679918846232
29445,23.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, Black, Female,40.0, United-States,0,-1.293875764640044
29450,43.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.3749458617152747
29451,32.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,40.0, United-States,0,-0.5429060327801506
29452,38.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,40.0, United-States,0,-0.0422595448735549
29454,35.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,1,-0.2925827888268528
29455,67.0, HS-grad,9.0, Widowed,new_missing, Not-in-family, White, Female,40.0, United-States,0,2.3775318133416574
29456,29.0, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, White, Female,40.0, United-States,0,-0.7932292767334485
29458,39.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,35.0, United-States,0,0.0411815364442109
29459,29.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,-0.7932292767334485
29461,44.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,1,0.4583869430330407
29463,34.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-0.3760238701446187
29464,52.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,0,1.125915593575168
29467,30.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,1,-0.7097881954156825
29468,43.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Male,42.0, Germany,0,0.3749458617152747
29469,49.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,40.0, United-States,0,0.8755923496218704
29470,35.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,-0.2925827888268528
29471,37.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.1257006261913209
29473,19.0, 11th,7.0, Separated, Other-service, Own-child, White, Female,40.0, United-States,0,-1.627640089911108
29475,31.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,40.0, United-States,0,-0.6263471140979165
29476,26.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-1.0435525206867462
29478,38.0, Some-college,10.0, Married-civ-spouse, Other-service, Wife, White, Female,40.0, United-States,0,-0.0422595448735549
29480,24.0, HS-grad,9.0, Separated,new_missing, Unmarried, Black, Female,37.0, United-States,0,-1.210434683322278
29482,32.0, Assoc-voc,11.0, Widowed, Tech-support, Unmarried, Black, Female,40.0, United-States,0,-0.5429060327801506
29483,27.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.9601114393689804
29484,28.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40.0, Jamaica,0,-0.8766703580512144
29485,30.0, Assoc-voc,11.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-0.7097881954156825
29486,33.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Male,38.0, United-States,0,-0.4594649514623847
29491,39.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,45.0, United-States,0,0.0411815364442109
29493,21.0, HS-grad,9.0, Separated, Farming-fishing, Own-child, White, Male,40.0, United-States,0,-1.460757927275576
29494,39.0, Assoc-voc,11.0, Never-married, Exec-managerial, Unmarried, White, Female,50.0, United-States,0,0.0411815364442109
29497,51.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,1.0424745122574022
29498,21.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,-1.460757927275576
29499,36.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,-0.2091417075090868
29500,50.0, HS-grad,9.0, Separated, Other-service, Unmarried, Black, Female,40.0, United-States,0,0.9590334309396364
29502,25.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,-1.1269936020045122
29505,41.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, Germany,0,0.2080636990797428
29506,34.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,50.0, United-States,0,-0.3760238701446187
29509,36.0, 10th,6.0, Divorced, Sales, Own-child, White, Male,40.0, United-States,0,-0.2091417075090868
29510,46.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,1,0.6252691056685725
29511,29.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,45.0, United-States,0,-0.7932292767334485
29513,35.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,0,-0.2925827888268528
29514,35.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,40.0, United-States,0,-0.2925827888268528
29515,40.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,0.1246226177619768
29516,22.0, Some-college,10.0, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,40.0, United-States,0,-1.37731684595781
29518,70.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,2.6278550572949557
29520,35.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,0,-0.2925827888268528
29521,25.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,35.0, United-States,0,-1.1269936020045122
29522,39.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,1,0.0411815364442109
29523,50.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,37.0,new_missing,1,0.9590334309396364
29524,43.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,0,0.3749458617152747
29525,37.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, Philippines,1,-0.1257006261913209
29526,51.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, El-Salvador,1,1.0424745122574022
29528,20.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,40.0, United-States,0,-1.544199008593342
29529,21.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-1.460757927275576
29530,47.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,40.0, United-States,0,0.7087101869863385
29531,44.0, Assoc-acdm,12.0, Divorced, Tech-support, Unmarried, White, Female,40.0, United-States,0,0.4583869430330407
29533,25.0, 11th,7.0, Never-married, Other-service, Not-in-family, White, Male,40.0, United-States,0,-1.1269936020045122
29534,43.0, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,0.3749458617152747
29535,46.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,0.6252691056685725
29537,46.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,40.0, United-States,0,0.6252691056685725
29539,49.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,40.0, United-States,0,0.8755923496218704
29540,21.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50.0, United-States,0,-1.460757927275576
29541,53.0, Masters,14.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,40.0, United-States,1,1.209356674892934
29542,43.0, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Male,42.0, United-States,0,0.3749458617152747
29543,22.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,50.0, United-States,0,-1.37731684595781
29544,33.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,45.0, United-States,1,-0.4594649514623847
29545,28.0, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-0.8766703580512144
29547,40.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40.0, China,1,0.1246226177619768
29548,50.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,45.0, United-States,1,0.9590334309396364
29550,30.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-0.7097881954156825
29551,33.0, HS-grad,9.0, Married-spouse-absent, Other-service, Unmarried, Black, Female,38.0, United-States,0,-0.4594649514623847
29552,34.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40.0, Philippines,0,-0.3760238701446187
29553,42.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,40.0, United-States,1,0.2915047803975087
29555,38.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,45.0, United-States,1,-0.0422595448735549
29556,29.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-0.7932292767334485
29557,33.0, 10th,6.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,40.0, United-States,0,-0.4594649514623847
29560,42.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.2915047803975087
29561,49.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45.0, United-States,0,0.8755923496218704
29562,25.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,0,-1.1269936020045122
29563,33.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,-0.4594649514623847
29565,20.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,38.0, United-States,0,-1.544199008593342
29566,44.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,50.0, United-States,0,0.4583869430330407
29567,45.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,1,0.5418280243508066
29568,27.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,50.0, United-States,0,-0.9601114393689804
29569,18.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,40.0, United-States,0,-1.7110811712288738
29570,38.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,50.0, United-States,0,-0.0422595448735549
29571,45.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,42.0, United-States,0,0.5418280243508066
29572,27.0, HS-grad,9.0, Never-married, Protective-serv, Not-in-family, Black, Male,40.0, United-States,0,-0.9601114393689804
29575,34.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,35.0, United-States,0,-0.3760238701446187
29576,45.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,1,0.5418280243508066
29577,42.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,0.2915047803975087
29580,27.0, Assoc-voc,11.0, Never-married, Craft-repair, Other-relative, White, Male,40.0, United-States,0,-0.9601114393689804
29581,21.0, Some-college,10.0, Never-married, Sales, Other-relative, White, Female,40.0, United-States,0,-1.460757927275576
29583,47.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.7087101869863385
29584,20.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-1.544199008593342
29585,46.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,38.0, United-States,1,0.6252691056685725
29586,35.0, HS-grad,9.0, Married-civ-spouse,new_missing, Wife, Black, Female,40.0, United-States,0,-0.2925827888268528
29587,55.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,1.376238837528466
29589,21.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,40.0, United-States,0,-1.460757927275576
29590,36.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0,-0.2091417075090868
29592,38.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0,new_missing,1,-0.0422595448735549
29593,37.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,-0.1257006261913209
29595,41.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,0.2080636990797428
29596,29.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Female,40.0, United-States,0,-0.7932292767334485
29597,30.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.7097881954156825
29598,25.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,40.0, United-States,0,-1.1269936020045122
29599,42.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,0.2915047803975087
29600,30.0, HS-grad,9.0, Divorced, Transport-moving, Own-child, Black, Male,40.0, United-States,0,-0.7097881954156825
29602,18.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,35.0, United-States,0,-1.7110811712288738
29603,26.0, 11th,7.0, Never-married, Machine-op-inspct, Unmarried, White, Male,48.0, United-States,0,-1.0435525206867462
29604,30.0, Some-college,10.0, Never-married, Protective-serv, Own-child, White, Male,48.0, United-States,0,-0.7097881954156825
29605,61.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,42.0, United-States,0,1.8768853254350617
29606,21.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,45.0, United-States,0,-1.460757927275576
29607,53.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,48.0, United-States,0,1.209356674892934
29609,43.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,1,0.3749458617152747
29611,47.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.7087101869863385
29612,48.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Black, Male,40.0, United-States,0,0.7921512683041044
29613,32.0, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Female,40.0, United-States,0,-0.5429060327801506
29614,25.0, Masters,14.0, Never-married,new_missing, Not-in-family, White, Female,35.0, Canada,0,-1.1269936020045122
29615,31.0, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Male,40.0, United-States,0,-0.6263471140979165
29617,27.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,50.0, United-States,0,-0.9601114393689804
29618,44.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,1,0.4583869430330407
